     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3928500 2446500  1 12 20   7.5  973 275  1.7 8  6.2  91    0    0 323 -342  2
3928500 2446500  1 12 21   7.3  973 281  3.2 8  6.0  90    0    0 322 -341  2
3928500 2446500  1 12 22   6.7  973 303  3.1 8  5.9  91    0    0 320 -340  2
3928500 2446500  1 12 23   6.4  974 304  2.2 8  5.8  92    0    0 320 -338  2
3928500 2446500  1 12 24   6.1  974 296  3.3 7  5.5  89    0    0 312 -334  2
3928500 2446500  1 13  1   5.7  974 273  2.2 7  5.2  86    0    0 305 -328  2
3928500 2446500  1 13  2   5.1  974 283  2.5 7  5.0  85    0    0 303 -323  2
3928500 2446500  1 13  3   4.6  973 255  1.7 6  4.8  86    0    0 295 -321  2
3928500 2446500  1 13  4   3.8  974 259  2.1 4  4.8  89    0    0 275 -320  2
3928500 2446500  1 13  5   4.3  974 235  3.0 5  4.8  90    0    0 270 -320  2
3928500 2446500  1 13  6   4.1  974 251  2.9 5  4.8  89    0    0 275 -319  2
3928500 2446500  1 13  7   3.1  974 268  3.1 2  4.6  90    0    0 258 -317  2
3928500 2446500  1 13  8   3.5  975 240  2.4 1  4.3  86    0    0 236 -315  2
3928500 2446500  1 13  9   3.5  975 234  2.4 3  4.1  82    4   12 241 -315  2
3928500 2446500  1 13 10   3.6  976 249  3.2 4  4.1  81   78   51 256 -315  2
3928500 2446500  1 13 11   4.4  976 252  3.6 2  4.1  79  160   76 253 -318  2
3928500 2446500  1 13 12   5.6  976 263  5.0 2  4.0  70  185   98 245 -321  2
3928500 2446500  1 13 13   5.1  976 274  5.6 3  3.8  65  151  128 250 -327  2
3928500 2446500  1 13 14   5.2  976 262  6.4 4  3.5  62   66  135 259 -332  2
3928500 2446500  1 13 15   5.2  976 260  6.0 4  3.4  59   31  101 262 -333  2
3928500 2446500  1 13 16   4.8  976 271  5.5 4  3.4  61   22   57 261 -330  2
3928500 2446500  1 13 17   4.4  976 286  4.9 4  3.4  62    4   13 258 -324  2
3928500 2446500  1 13 18   3.7  977 286  2.9 4  3.5  66    0    0 256 -320  2
3928500 2446500  1 13 19   3.1  977 278  2.5 4  3.6  71    0    0 253 -318  2
3928500 2446500  1 13 20   2.8  977 259  1.7 5  3.5  73    0    0 255 -316  2
3928500 2446500  1 13 21   2.3  978 258  1.8 4  3.6  76    0    0 253 -314  2
3928500 2446500  1 13 22   1.3  978 272  2.4 4  3.6  80    0    0 246 -313  2
3928500 2446500  1 13 23   2.6  978 266  2.9 5  3.5  78    0    0 249 -312  2
3928500 2446500  1 13 24   2.0  978 262  2.6 6  3.6  77    0    0 258 -312  2
3928500 2446500  1 14  1   1.3  978 263  2.1 5  3.6  81    0    0 258 -311  2
3928500 2446500  1 14  2   0.8  977 254  2.5 3  3.5  84    0    0 244 -310  2
3928500 2446500  1 14  3  -0.6  977 256  3.1 1  3.5  87    0    0 224 -308  2
3928500 2446500  1 14  4   0.4  978 247  2.3 1  3.5  89    0    0 214 -306  2
3928500 2446500  1 14  5   0.7  978 224  2.5 4  3.6  87    0    0 229 -304  2
3928500 2446500  1 14  6  -0.2  977 214  2.4 6  3.5  88    0    0 251 -303  2
3928500 2446500  1 14  7   0.3  977 248  2.8 2  3.4  87    0    0 241 -302  2
3928500 2446500  1 14  8  -0.9  978 236  1.9 2  3.3  85    0    0 221 -301  2
3928500 2446500  1 14  9  -0.6  978 173  1.4 2  3.2  86    5   13 220 -300  2
3928500 2446500  1 14 10   1.4  979 216  1.1 2  3.3  83   77   48 223 -302  2
3928500 2446500  1 14 11   2.4  979 147  1.5 1  3.5  77  176   65 222 -306  2
3928500 2446500  1 14 12   3.7  980  53  1.5 1  3.5  72  233   76 220 -313  2
3928500 2446500  1 14 13   4.4  979  54  1.4 2  3.5  67  245   81 227 -317  2
3928500 2446500  1 14 14   4.3  979  38  1.5 2  3.5  66  190   93 232 -320  2
3928500 2446500  1 14 15   4.0  978 310  1.0 3  3.5  66   94   94 235 -322  2
3928500 2446500  1 14 16   3.5  978 319  0.5 3  3.4  66   17   56 238 -321  2
3928500 2446500  1 14 17   2.5  978 316  0.8 3  3.3  67   12   16 235 -319  2
3928500 2446500  1 14 18   1.1  979  86  0.9 2  3.3  73    0    0 228 -315  2
3928500 2446500  1 14 19   0.3  978  53  0.8 1  3.3  80    0    0 217 -311  2
3928500 2446500  1 14 20   0.7  978  81  0.9 1  3.3  82    0    0 213 -308  2
3928500 2446500  1 14 21  -0.6  978 108  0.7 0  3.2  82    0    0 209 -306  2
3928500 2446500  1 14 22  -0.4  978  47  0.7 1  3.2  84    0    0 208 -304  2
3928500 2446500  1 14 23  -1.3  978 112  0.7 1  3.1  84    0    0 212 -302  2
3928500 2446500  1 14 24  -0.9  978  82  0.9 0  3.0  83    0    0 207 -301  2
3928500 2446500  1 15  1  -1.3  978 107  0.4 1  3.0  83    0    0 207 -300  2
3928500 2446500  1 15  2  -1.8  978 251  0.7 2  3.0  85    0    0 215 -300  2
3928500 2446500  1 15  3  -2.1  978  96  0.7 2  2.9  86    0    0 217 -299  2
3928500 2446500  1 15  4  -3.1  978 171  0.9 1  2.9  89    0    0 212 -298  2
3928500 2446500  1 15  5  -3.1  977 154  1.0 0  2.8  91    0    0 203 -298  2
3928500 2446500  1 15  6  -3.8  977 124  0.8 0  2.8  91    0    0 197 -297  2
3928500 2446500  1 15  7  -3.2  977 167  0.9 2  2.7  89    0    0 206 -296  2
3928500 2446500  1 15  8  -3.2  977 176  0.6 2  2.7  87    0    0 217 -295  2
3928500 2446500  1 15  9  -3.2  977 146  0.9 2  2.7  88    4   12 217 -294  2
3928500 2446500  1 15 10  -1.5  977 155  0.8 5  2.9  89   65   50 232 -295  2
3928500 2446500  1 15 11   0.2  977 128  1.3 3  3.2  85  167   65 239 -300  2
3928500 2446500  1 15 12   1.4  977 130  2.2 1  3.3  78  245   67 224 -307  2
3928500 2446500  1 15 13   2.0  977 133  2.2 0  3.2  73  278   65 213 -313  2
3928500 2446500  1 15 14   3.2  977 111  2.7 0  3.1  66  252   64 211 -317  2
3928500 2446500  1 15 15   3.8  976 121  2.9 0  3.0  59  195   56 212 -318  2
3928500 2446500  1 15 16   3.3  976 131  2.3 0  2.9  57  101   42 213 -317  2
3928500 2446500  1 15 17   1.3  976 119  2.8 0  2.8  61   17   15 211 -314  2
3928500 2446500  1 15 18   0.2  975 130  2.6 0  2.9  69    0    0 207 -308  2
3928500 2446500  1 15 19  -0.1  975 149  2.8 0  2.9  74    0    0 205 -303  2
3928500 2446500  1 15 20  -0.6  976 150  2.5 0  2.9  76    0    0 204 -300  2
3928500 2446500  1 15 21  -1.3  975 163  2.1 0  2.8  77    0    0 204 -298  2
3928500 2446500  1 15 22  -1.5  975 167  1.7 0  2.8  79    0    0 202 -297  2
3928500 2446500  1 15 23  -2.1  976 141  1.7 0  2.7  80    0    0 201 -296  2
3928500 2446500  1 15 24  -2.1  976 231  1.6 0  2.7  81    0    0 202 -295  2
3928500 2446500  1 16  1  -3.1  975 227  1.5 2  2.7  82    0    0 206 -294  2
3928500 2446500  1 16  2  -3.1  975 200  1.3 2  2.6  83    0    0 212 -293  2
3928500 2446500  1 16  3  -4.0  975 207  1.4 1  2.5  84    0    0 207 -292  2
3928500 2446500  1 16  4  -3.8  975 203  1.4 1  2.5  85    0    0 203 -291  2
3928500 2446500  1 16  5  -3.9  975 189  1.2 0  2.5  84    0    0 200 -291  2
3928500 2446500  1 16  6  -4.9  974 145  1.0 1  2.4  85    0    0 200 -290  2
3928500 2446500  1 16  7  -4.7  974 165  1.4 0  2.4  87    0    0 199 -290  2
3928500 2446500  1 16  8  -4.4  974 205  1.3 0  2.4  85    0    0 197 -291  2
3928500 2446500  1 16  9  -4.8  974 152  1.4 0  2.4  86    6   12 197 -291  2
3928500 2446500  1 16 10  -2.8  975 216  1.3 0  2.5  83   83   43 199 -293  2
3928500 2446500  1 16 11  -1.0  976 150  1.3 0  2.6  77  188   53 205 -299  2
3928500 2446500  1 16 12   1.1  976 159  1.2 0  2.8  71  267   54 210 -307  2
3928500 2446500  1 16 13   1.9  976 160  1.3 0  2.9  67  288   59 213 -314  2
3928500 2446500  1 16 14   3.3  976 133  1.2 0  3.0  63  274   50 217 -317  2
3928500 2446500  1 16 15   4.3  975 118  1.4 0  3.0  59  211   46 220 -319  2
3928500 2446500  1 16 16   3.7  975  48  1.1 0  3.1  59  110   38 222 -319  2
3928500 2446500  1 16 17   1.5  975 152  1.2 2  3.1  66   20   14 224 -318  2
3928500 2446500  1 16 18   0.0  975 198  1.3 2  3.1  74    0    0 224 -313  2
3928500 2446500  1 16 19  -0.3  974 214  1.1 1  3.0  78    0    0 219 -308  2
3928500 2446500  1 16 20  -0.5  974 165  1.2 1  3.0  78    0    0 217 -306  2
3928500 2446500  1 16 21  -1.6  974 158  1.1 1  2.9  79    0    0 215 -303  2
3928500 2446500  1 16 22  -2.4  974 153  0.9 1  2.8  83    0    0 213 -302  2
3928500 2446500  1 16 23  -3.0  974 204  1.0 2  2.8  87    0    0 215 -300  2
3928500 2446500  1 16 24  -2.3  974 127  1.2 1  2.8  87    0    0 216 -300  2
3928500 2446500  1 17  1  -2.6  974 136  1.3 3  2.8  86    0    0 221 -299  2
3928500 2446500  1 17  2  -3.3  974 121  1.5 3  2.8  89    0    0 228 -298  2
3928500 2446500  1 17  3  -4.1  974 142  1.6 2  2.8  94    0    0 223 -298  2
3928500 2446500  1 17  4  -3.0  974 138  1.5 0  2.8  93    0    0 210 -297  2
3928500 2446500  1 17  5  -3.6  973 130  1.4 2  2.8  90    0    0 212 -296  2
3928500 2446500  1 17  6  -3.7  973 286  0.8 0  2.7  89    0    0 212 -296  2
3928500 2446500  1 17  7  -3.4  973 218  1.4 0  2.6  86    0    0 206 -295  2
3928500 2446500  1 17  8  -3.8  973 140  2.0 0  2.6  85    0    0 206 -295  2
3928500 2446500  1 17  9  -3.5  973 210  1.2 0  2.6  87    8   13 207 -296  2
3928500 2446500  1 17 10  -1.3  973 212  1.3 0  2.7  82   88   48 211 -298  2
3928500 2446500  1 17 11   0.8  973 185  1.7 1  2.9  76  184   67 221 -304  2
3928500 2446500  1 17 12   3.2  973 221  1.5 1  3.1  68  263   70 231 -311  2
3928500 2446500  1 17 13   4.2  972 208  1.4 0  3.2  63  289   73 233 -317  2
3928500 2446500  1 17 14   5.5  972 171  1.6 0  3.3  59  266   72 232 -321  2
3928500 2446500  1 17 15   6.6  971 164  1.5 1  3.4  56  202   66 240 -324  2
3928500 2446500  1 17 16   6.2  970 234  1.0 2  3.5  56  107   49 249 -323  2
3928500 2446500  1 17 17   4.8  970 207  1.0 2  3.5  59   19   17 249 -320  2
3928500 2446500  1 17 18   3.5  969 286  0.8 3  3.5  65    0    0 250 -319  2
3928500 2446500  1 17 19   1.8  968 241  0.7 4  3.5  72    0    0 252 -317  2
3928500 2446500  1 17 20   1.7  968 199  1.5 4  3.5  77    0    0 254 -315  2
3928500 2446500  1 17 21   1.7  967 201  2.1 6  3.5  77    0    0 260 -314  2
3928500 2446500  1 17 22   1.8  966 183  1.6 5  3.5  77    0    0 264 -314  2
3928500 2446500  1 17 23   2.6  965 188  1.4 5  3.5  75    0    0 264 -313  2
3928500 2446500  1 17 24   2.7  965 185  1.7 6  3.6  74    0    0 269 -313  2
3928500 2446500  1 18  1   2.8  964 182  1.3 5  3.6  75    0    0 271 -314  2
3928500 2446500  1 18  2   4.1  963 219  2.7 4  3.7  72    0    0 272 -316  2
3928500 2446500  1 18  3   3.3  962 204  2.3 6  3.6  70    0    0 276 -318  2
3928500 2446500  1 18  4   2.4  961 164  1.9 8  3.6  73    0    0 282 -319  2
3928500 2446500  1 18  5   2.5  960 179  1.8 8  3.7  77    0    0 287 -320  2
3928500 2446500  1 18  6   2.7  958 149  2.4 7  3.8  78    0    0 288 -320  2
3928500 2446500  1 18  7   3.9  956 227  3.3 6  3.7  74    0    0 286 -321  2
3928500 2446500  1 18  8   4.5  955 168  3.7 6  3.7  68    0    0 288 -323  2
3928500 2446500  1 18  9   4.9  954 196  4.0 7  3.9  70    0   11 294 -325  2
3928500 2446500  1 18 10   5.3  953 197  4.8 8  4.4  76    0   37 302 -327  2
3928500 2446500  1 18 11   6.0  952 186  4.0 8  4.7  78    0   52 308 -329  2
3928500 2446500  1 18 12   6.1  951 199  2.5 7  4.8  77    0   63 305 -331  2
3928500 2446500  1 18 13   5.7  949 197  4.5 7  4.9  80    0   77 300 -335  2
3928500 2446500  1 18 14   5.9  948 198  4.1 6  5.1  83    1   96 294 -337  2
3928500 2446500  1 18 15   6.0  946 199  4.0 6  5.1  82    1   78 289 -337  2
3928500 2446500  1 18 16   5.6  946 215  4.2 8  4.9  80    6   63 299 -335  2
3928500 2446500  1 18 17   2.6  946 287  5.2 6  4.7  86    1   17 293 -329  2
3928500 2446500  1 18 18   2.6  947 270  4.5 8  4.5  91    0    0 286 -323  2
3928500 2446500  1 18 19   2.2  948 273  5.5 8  4.3  89    0    0 293 -320  2
3928500 2446500  1 18 20   2.0  950 273  5.9 7  4.1  88    0    0 285 -319  2
3928500 2446500  1 18 21   1.5  952 273  5.7 7  3.9  84    0    0 280 -316  2
3928500 2446500  1 18 22   0.8  954 273  5.0 6  3.5  81    0    0 272 -313  2
3928500 2446500  1 18 23   0.5  955 238  3.6 6  3.4  80    0    0 263 -312  2
3928500 2446500  1 18 24   0.3  956 247  3.0 5  3.3  79    0    0 254 -312  2
3928500 2446500  1 19  1   0.1  956 204  3.6 4  3.2  78    0    0 241 -313  2
3928500 2446500  1 19  2   0.4  955 215  4.0 6  3.1  77    0    0 249 -314  2
3928500 2446500  1 19  3   0.7  955 212  3.5 7  3.1  74    0    0 270 -315  2
3928500 2446500  1 19  4   0.7  955 231  4.6 6  3.1  73    0    0 270 -317  2
3928500 2446500  1 19  5   0.4  956 238  3.4 7  3.3  78    0    0 271 -318  2
3928500 2446500  1 19  6   0.6  956 241  3.8 8  3.5  83    0    0 285 -319  2
3928500 2446500  1 19  7   0.7  957 245  3.9 7  3.6  86    0    0 286 -319  2
3928500 2446500  1 19  8   1.0  958 255  3.7 7  3.7  87    0    0 280 -319  2
3928500 2446500  1 19  9   0.7  958 254  2.5 7  3.7  87    7   15 279 -319  2
3928500 2446500  1 19 10   1.4  959 244  2.7 7  3.8  87   67   63 278 -319  2
3928500 2446500  1 19 11   1.8  960 263  3.2 3  3.8  85   71  117 256 -319  2
3928500 2446500  1 19 12   2.4  961 263  4.2 5  3.8  82   16  133 248 -319  2
3928500 2446500  1 19 13   2.6  961 256  3.7 8  3.9  81    0   54 276 -321  2
3928500 2446500  1 19 14   2.5  962 260  4.1 8  3.9  81    0   94 292 -324  2
3928500 2446500  1 19 15   2.7  962 271  3.4 8  3.9  80    0   60 293 -325  2
3928500 2446500  1 19 16   2.6  962 260  3.6 6  3.7  77    0   19 283 -323  2
3928500 2446500  1 19 17   2.1  963 231  3.8 6  3.7  78    0   13 273 -321  2
3928500 2446500  1 19 18   1.9  963 236  3.0 6  3.6  79    0    0 273 -320  2
3928500 2446500  1 19 19   1.4  963 214  2.9 5  3.6  80    0    0 268 -320  2
3928500 2446500  1 19 20   1.5  964 217  2.4 5  3.7  82    0    0 263 -320  2
3928500 2446500  1 19 21   1.3  964 226  2.5 6  3.7  83    0    0 271 -319  2
3928500 2446500  1 19 22   0.9  965 223  2.1 7  3.6  84    0    0 281 -319  2
3928500 2446500  1 19 23   0.7  965 226  2.7 6  3.6  85    0    0 282 -318  2
3928500 2446500  1 19 24   1.0  965 228  3.0 6  3.6  85    0    0 278 -318  2
3928500 2446500  1 20  1   1.2  965 210  3.1 7  3.6  85    0    0 287 -318  2
3928500 2446500  1 20  2   1.0  964 227  3.0 8  3.7  86    0    0 299 -319  2
3928500 2446500  1 20  3   2.4  963 224  4.9 7  3.7  82    0    0 302 -320  2
3928500 2446500  1 20  4   2.4  963 214  4.4 7  3.7  78    0    0 299 -320  2
3928500 2446500  1 20  5   2.9  962 220  4.9 7  3.8  78    0    0 301 -321  2
3928500 2446500  1 20  6   3.2  961 220  4.4 7  3.9  78    0    0 302 -321  2
3928500 2446500  1 20  7   3.2  960 229  4.6 7  4.0  80    0    0 303 -321  2
3928500 2446500  1 20  8   4.0  960 223  5.7 7  4.2  80    0    0 305 -322  2
3928500 2446500  1 20  9   4.6  960 232  6.0 8  4.4  80    0    7 313 -323  2
3928500 2446500  1 20 10   4.8  959 223  4.7 8  4.6  81    0   48 322 -326  2
3928500 2446500  1 20 11   5.1  960 213  5.5 8  4.8  85    0   50 323 -327  2
3928500 2446500  1 20 12   5.6  960 208  4.6 8  5.2  88    0   30 326 -328  2
3928500 2446500  1 20 13   5.8  960 223  5.1 8  5.4  89    0   35 327 -330  2
3928500 2446500  1 20 14   6.5  960 219  5.5 8  5.5  88    0   39 329 -335  2
3928500 2446500  1 20 15   6.6  959 233  5.8 8  5.5  86    0   43 331 -339  2
3928500 2446500  1 20 16   6.5  958 235  5.0 8  5.5  86    0   37 331 -341  2
3928500 2446500  1 20 17   6.8  958 232  5.6 7  5.7  88    0   16 325 -343  2
3928500 2446500  1 20 18   6.8  957 243  6.9 8  5.8  89    0    0 326 -343  2
3928500 2446500  1 20 19   7.1  957 251  6.5 8  5.9  90    0    0 334 -344  2
3928500 2446500  1 20 20   7.2  956 249  6.6 8  6.1  91    0    0 335 -345  2
3928500 2446500  1 20 21   7.1  955 251  7.6 7  6.1  91    0    0 328 -346  2
3928500 2446500  1 20 22   7.6  954 254  8.8 8  6.0  89    0    0 329 -346  2
3928500 2446500  1 20 23   7.2  953 259  8.9 8  6.0  88    0    0 335 -347  2
3928500 2446500  1 20 24   7.3  953 250  9.3 8  6.0  89    0    0 334 -347  2
3928500 2446500  1 21  1   7.5  952 259 10.8 8  6.0  88    0    0 333 -347  2
3928500 2446500  1 21  2   7.4  951 254  9.6 7  6.1  89    0    0 327 -347  2
3928500 2446500  1 21  3   7.6  951 263  9.7 7  6.1  88    0    0 320 -347  2
3928500 2446500  1 21  4   7.7  951 266  9.6 7  6.0  86    0    0 320 -347  2
3928500 2446500  1 21  5   6.3  951 257 10.9 8  5.8  88    0    0 323 -346  2
3928500 2446500  1 21  6   3.7  951 277  8.0 8  5.2  90    0    0 321 -344  2
3928500 2446500  1 21  7   4.2  952 272  6.9 8  4.9  91    0    0 316 -340  2
3928500 2446500  1 21  8   4.3  953 281  7.3 8  4.9  89    0    0 316 -337  2
3928500 2446500  1 21  9   4.6  954 308  7.5 7  4.6  84    0   15 309 -333  2
3928500 2446500  1 21 10   4.1  955 316  6.9 5  4.3  77   41   80 290 -330  2
3928500 2446500  1 21 11   4.4  956 314  6.0 3  3.9  72   90  132 266 -330  2
3928500 2446500  1 21 12   4.7  958 299  8.4 4  3.7  66   38  160 259 -330  2
3928500 2446500  1 21 13   4.5  958 275  8.0 8  3.6  65    0   74 284 -331  2
3928500 2446500  1 21 14   4.4  958 289  7.5 8  3.4  62    0   69 302 -332  2
3928500 2446500  1 21 15   4.1  958 274  6.9 6  3.4  63    9  103 290 -331  2
3928500 2446500  1 21 16   4.1  959 282  7.0 6  3.4  63   13   73 277 -329  2
3928500 2446500  1 21 17   3.1  959 287  6.6 7  3.4  65    2   20 281 -325  2
3928500 2446500  1 21 18   3.2  960 276  5.6 7  3.5  69    0    0 284 -321  2
3928500 2446500  1 21 19   3.2  960 277  6.4 6  3.4  67    0    0 277 -320  2
3928500 2446500  1 21 20   2.8  960 273  5.9 6  3.3  67    0    0 270 -320  2
3928500 2446500  1 21 21   2.9  961 269  5.7 6  3.3  68    0    0 271 -319  2
3928500 2446500  1 21 22   2.8  961 281  6.3 7  3.3  67    0    0 278 -318  2
3928500 2446500  1 21 23   2.8  961 283  5.6 7  3.4  69    0    0 284 -317  2
3928500 2446500  1 21 24   2.4  961 282  5.8 6  3.5  72    0    0 280 -316  2
3928500 2446500  1 22  1   2.3  961 283  5.5 7  3.5  74    0    0 280 -316  2
3928500 2446500  1 22  2   1.7  961 286  5.6 7  3.5  75    0    0 286 -316  2
3928500 2446500  1 22  3   1.3  961 280  5.1 5  3.3  74    0    0 273 -317  2
3928500 2446500  1 22  4   0.8  960 269  4.0 4  3.2  75    0    0 257 -317  2
3928500 2446500  1 22  5   1.1  961 263  4.0 6  3.3  77    0    0 262 -316  2
3928500 2446500  1 22  6   1.2  961 285  4.6 5  3.4  77    0    0 269 -315  2
3928500 2446500  1 22  7  -0.1  961 278  4.4 3  3.3  80    0    0 251 -314  2
3928500 2446500  1 22  8   0.1  962 272  3.8 3  3.3  82    0    0 238 -312  2
3928500 2446500  1 22  9   0.4  962 264  4.2 4  3.2  80   11   17 244 -310  2
3928500 2446500  1 22 10   1.0  962 281  4.7 4  3.2  77  109   51 249 -310  2
3928500 2446500  1 22 11   2.1  963 282  5.1 4  3.2  71   81  112 249 -313  2
3928500 2446500  1 22 12   2.7  964 275  5.4 7  3.1  66    3  112 266 -317  2
3928500 2446500  1 22 13   2.8  964 280  6.1 8  3.2  65    0   52 288 -320  2
3928500 2446500  1 22 14   2.6  965 284  5.4 8  3.3  69    0   44 292 -323  2
3928500 2446500  1 22 15   2.6  965 275  4.7 6  3.4  72    0   61 282 -323  2
3928500 2446500  1 22 16   2.6  965 265  3.8 6  3.4  72    0   41 271 -321  2
3928500 2446500  1 22 17   2.0  965 269  3.1 7  3.5  74    1   19 273 -320  2
3928500 2446500  1 22 18   2.0  965 276  3.0 7  3.5  76    0    0 275 -317  2
3928500 2446500  1 22 19   1.5  966 271  2.8 6  3.5  77    0    0 269 -313  2
3928500 2446500  1 22 20   1.9  966 265  2.9 6  3.4  76    0    0 263 -311  2
3928500 2446500  1 22 21   1.3  966 208  3.3 7  3.4  76    0    0 267 -310  2
3928500 2446500  1 22 22   0.7  966 263  1.6 6  3.3  77    0    0 265 -308  2
3928500 2446500  1 22 23   0.2  967 262  1.0 5  3.2  78    0    0 253 -306  2
3928500 2446500  1 22 24  -0.7  967 252  1.3 2  3.2  82    0    0 231 -303  2
3928500 2446500  1 23  1  -1.1  966 270  0.8 4  3.1  84    0    0 225 -302  2
3928500 2446500  1 23  2  -2.0  966 246  1.0 4  3.0  85    0    0 234 -301  2
3928500 2446500  1 23  3  -2.0  966 220  1.0 5  3.0  87    0    0 237 -300  2
3928500 2446500  1 23  4  -2.2  965  21  0.9 7  3.1  90    0    0 252 -299  2
3928500 2446500  1 23  5  -2.2  965 349  0.3 7  3.1  91    0    0 261 -300  2
3928500 2446500  1 23  6  -2.2  965 325  0.7 7  3.1  92    0    0 262 -301  2
3928500 2446500  1 23  7  -1.4  965 320  0.7 6  3.2  92    0    0 257 -303  2
3928500 2446500  1 23  8  -1.6  965 293  0.6 6  3.2  90    0    0 253 -306  2
3928500 2446500  1 23  9  -1.2  965 345  1.0 7  3.2  89   18    7 258 -307  2
3928500 2446500  1 23 10  -0.6  965 322  1.1 6  3.3  87   97   20 258 -309  2
3928500 2446500  1 23 11   0.9  966 343  1.3 4  3.3  82  164   33 248 -312  2
3928500 2446500  1 23 12   0.7  966 352  2.6 6  3.3  78    2   95 249 -315  2
3928500 2446500  1 23 13   1.6  966 343  2.5 5  3.2  73  138   85 253 -318  2
3928500 2446500  1 23 14   1.1  966 345  2.7 6  3.0  69   54  111 253 -319  2
3928500 2446500  1 23 15   1.2  966 329  3.6 4  2.8  65  130   48 247 -319  2
3928500 2446500  1 23 16   0.9  966 327  3.9 4  2.7  64   68   39 237 -319  2
3928500 2446500  1 23 17   0.1  966 309  2.5 4  2.8  67    2   16 236 -316  2
3928500 2446500  1 23 18  -0.6  966 308  1.8 3  2.8  72    0    0 230 -311  2
3928500 2446500  1 23 19  -1.4  966 260  1.9 4  2.8  75    0    0 227 -308  2
3928500 2446500  1 23 20  -1.1  966 267  2.5 5  2.8  76    0    0 233 -305  2
3928500 2446500  1 23 21  -0.8  965 255  2.4 6  2.7  72    0    0 243 -304  2
3928500 2446500  1 23 22  -0.5  965 263  3.4 7  2.6  69    0    0 253 -304  2
3928500 2446500  1 23 23  -0.3  964 242  3.2 6  2.6  67    0    0 256 -306  2
3928500 2446500  1 23 24  -0.9  963 251  3.2 8  2.7  70    0    0 261 -308  2
3928500 2446500  1 24  1  -1.2  962 262  4.3 8  2.9  78    0    0 268 -309  2
3928500 2446500  1 24  2  -1.3  960 256  4.4 8  3.2  87    0    0 268 -310  2
3928500 2446500  1 24  3  -1.2  960 284  3.5 4  3.3  90    0    0 249 -309  2
3928500 2446500  1 24  4  -1.4  960 308  4.8 8  3.2  88    0    0 249 -308  2
3928500 2446500  1 24  5  -1.8  960 314  4.3 8  3.2  90    0    0 266 -307  2
3928500 2446500  1 24  6  -2.3  960 334  4.9 7  3.1  91    0    0 260 -307  2
3928500 2446500  1 24  7  -2.3  960 323  5.0 8  3.0  88    0    0 259 -306  2
3928500 2446500  1 24  8  -2.7  960 324  3.9 7  2.8  85    0    0 257 -305  2
3928500 2446500  1 24  9  -3.1  961 332  4.0 7  2.7  84    3   21 250 -304  2
3928500 2446500  1 24 10  -2.8  961 336  3.8 7  2.6  82   49   96 250 -304  2
3928500 2446500  1 24 11  -2.7  962 329  3.8 6  2.6  80   11  125 244 -306  2
3928500 2446500  1 24 12  -2.7  962 338  4.3 8  2.6  81    0   74 250 -309  2
3928500 2446500  1 24 13  -2.6  963 331  4.5 7  2.6  80    4  140 256 -309  2
3928500 2446500  1 24 14  -2.4  963 335  4.8 6  2.6  79   13  154 246 -310  2
3928500 2446500  1 24 15  -2.9  963 329  4.4 7  2.6  80    1   93 245 -311  2
3928500 2446500  1 24 16  -2.8  963 331  4.5 8  2.6  81    0   32 252 -310  2
3928500 2446500  1 24 17  -3.0  963 344  4.7 6  2.5  79    0   11 246 -308  2
3928500 2446500  1 24 18  -3.1  963 340  3.8 4  2.5  78    0    0 227 -304  2
3928500 2446500  1 24 19  -3.2  964 349  3.9 8  2.5  80    0    0 235 -302  2
3928500 2446500  1 24 20  -3.4  964 338  4.3 7  2.5  79    0    0 245 -301  2
3928500 2446500  1 24 21  -3.4  964 341  3.8 8  2.4  78    0    0 245 -301  2
3928500 2446500  1 24 22  -3.5  965 338  3.8 8  2.4  78    0    0 249 -302  2
3928500 2446500  1 24 23  -3.6  965 350  4.2 8  2.4  78    0    0 249 -302  2
3928500 2446500  1 24 24  -3.8  965 348  4.2 8  2.4  79    0    0 249 -301  2
